date,N,publication_date,days_since_publication,n_diff,n_diff_pct,delay
2020-03-08,0,2020-05-14,67,0,0,14 Days +
2020-03-09,0,2020-05-14,66,0,0,14 Days +
2020-03-10,0,2020-05-14,65,0,0,14 Days +
2020-03-11,1,2020-05-14,64,0,0,14 Days +
2020-03-12,0,2020-05-14,63,0,0,14 Days +
2020-03-13,1,2020-05-14,62,0,0,14 Days +
2020-03-14,1,2020-05-14,61,0,0,14 Days +
2020-03-15,2,2020-05-14,60,0,0,14 Days +
2020-03-16,2,2020-05-14,59,0,0,14 Days +
2020-03-17,1,2020-05-14,58,0,0,14 Days +
2020-03-18,6,2020-05-14,57,0,0,14 Days +
2020-03-19,7,2020-05-14,56,0,0,14 Days +
2020-03-20,9,2020-05-14,55,0,0,14 Days +
2020-03-21,8,2020-05-14,54,0,0,14 Days +
2020-03-22,11,2020-05-14,53,0,0,14 Days +
2020-03-23,11,2020-05-14,52,0,0,14 Days +
2020-03-24,21,2020-05-14,51,0,0,14 Days +
2020-03-25,22,2020-05-14,50,0,0,14 Days +
2020-03-26,31,2020-05-14,49,0,0,14 Days +
2020-03-27,32,2020-05-14,48,0,0,14 Days +
2020-03-28,35,2020-05-14,47,0,0,14 Days +
2020-03-29,38,2020-05-14,46,0,0,14 Days +
2020-03-30,44,2020-05-14,45,0,0,14 Days +
2020-03-31,49,2020-05-14,44,0,0,14 Days +
2020-04-01,53,2020-05-14,43,0,0,14 Days +
2020-04-02,70,2020-05-14,42,0,0,14 Days +
2020-04-03,78,2020-05-14,41,0,0,14 Days +
2020-04-04,72,2020-05-14,40,0,0,14 Days +
2020-04-05,86,2020-05-14,39,0,0,14 Days +
2020-04-06,90,2020-05-14,38,0,0,14 Days +
2020-04-07,85,2020-05-14,37,0,0,14 Days +
2020-04-08,115,2020-05-14,36,0,0,14 Days +
2020-04-09,86,2020-05-14,35,0,0,14 Days +
2020-04-10,90,2020-05-14,34,0,0,14 Days +
2020-04-11,103,2020-05-14,33,0,0,14 Days +
2020-04-12,97,2020-05-14,32,0,0,14 Days +
2020-04-13,85,2020-05-14,31,0,0,14 Days +
2020-04-14,91,2020-05-14,30,0,0,14 Days +
2020-04-15,116,2020-05-14,29,2,0.0175438596491229,14 Days +
2020-04-16,110,2020-05-14,28,0,0,14 Days +
2020-04-17,82,2020-05-14,27,0,0,14 Days +
2020-04-18,89,2020-05-14,26,0,0,14 Days +
2020-04-19,89,2020-05-14,25,0,0,14 Days +
2020-04-20,84,2020-05-14,24,1,0.0120481927710843,14 Days +
2020-04-21,61,2020-05-14,23,-1,-0.0161290322580645,14 Days +
2020-04-22,78,2020-05-14,22,1,0.0129870129870129,14 Days +
2020-04-23,84,2020-05-14,21,1,0.0120481927710843,14 Days +
2020-04-24,86,2020-05-14,20,1,0.0117647058823529,14 Days +
2020-04-25,72,2020-05-14,19,0,0,14 Days +
2020-04-26,74,2020-05-14,18,0,0,14 Days +
2020-04-27,74,2020-05-14,17,0,0,14 Days +
2020-04-28,75,2020-05-14,16,1,0.0135135135135136,14 Days +
2020-04-29,81,2020-05-14,15,1,0.0125,14 Days +
2020-04-30,72,2020-05-14,14,0,0,14 Days +
2020-05-01,74,2020-05-14,13,1,0.0136986301369864,7-13 Days
2020-05-02,69,2020-05-14,12,0,0,7-13 Days
2020-05-03,72,2020-05-14,11,0,0,7-13 Days
2020-05-04,78,2020-05-14,10,1,0.0129870129870129,7-13 Days
2020-05-05,62,2020-05-14,9,3,0.0508474576271187,7-13 Days
2020-05-06,68,2020-05-14,8,4,0.0625,7-13 Days
2020-05-07,57,2020-05-14,7,6,0.117647058823529,7-13 Days
2020-05-08,34,2020-05-14,6,3,0.096774193548387,5-6 Days
2020-05-09,40,2020-05-14,5,7,0.212121212121212,5-6 Days
2020-05-10,38,2020-05-14,4,8,0.266666666666667,3-4 Days
2020-05-11,31,2020-05-14,3,9,0.409090909090909,3-4 Days
2020-05-12,19,2020-05-14,2,7,0.583333333333333,2 Days
2020-05-13,9,2020-05-14,1,8,8,1 Day
2020-05-14,3,2020-05-14,0,3,,Same day
,14,2020-05-15,,,,No Data
2020-03-01,0,2020-05-15,75,0,0,14 Days +
2020-03-02,0,2020-05-15,74,0,0,14 Days +
2020-03-03,0,2020-05-15,73,0,0,14 Days +
2020-03-04,0,2020-05-15,72,0,0,14 Days +
2020-03-05,0,2020-05-15,71,0,0,14 Days +
2020-03-06,0,2020-05-15,70,0,0,14 Days +
2020-03-07,0,2020-05-15,69,0,0,14 Days +
2020-03-08,0,2020-05-15,68,0,0,14 Days +
2020-03-09,0,2020-05-15,67,0,0,14 Days +
2020-03-10,0,2020-05-15,66,0,0,14 Days +
2020-03-11,1,2020-05-15,65,0,0,14 Days +
2020-03-12,0,2020-05-15,64,0,0,14 Days +
2020-03-13,1,2020-05-15,63,0,0,14 Days +
2020-03-14,1,2020-05-15,62,0,0,14 Days +
2020-03-15,2,2020-05-15,61,0,0,14 Days +
2020-03-16,2,2020-05-15,60,0,0,14 Days +
2020-03-17,1,2020-05-15,59,0,0,14 Days +
2020-03-18,6,2020-05-15,58,0,0,14 Days +
2020-03-19,7,2020-05-15,57,0,0,14 Days +
2020-03-20,9,2020-05-15,56,0,0,14 Days +
2020-03-21,8,2020-05-15,55,0,0,14 Days +
2020-03-22,11,2020-05-15,54,0,0,14 Days +
2020-03-23,11,2020-05-15,53,0,0,14 Days +
2020-03-24,21,2020-05-15,52,0,0,14 Days +
2020-03-25,22,2020-05-15,51,0,0,14 Days +
2020-03-26,31,2020-05-15,50,0,0,14 Days +
2020-03-27,32,2020-05-15,49,0,0,14 Days +
2020-03-28,35,2020-05-15,48,0,0,14 Days +
2020-03-29,38,2020-05-15,47,0,0,14 Days +
2020-03-30,44,2020-05-15,46,0,0,14 Days +
2020-03-31,49,2020-05-15,45,0,0,14 Days +
2020-04-01,53,2020-05-15,44,0,0,14 Days +
2020-04-02,70,2020-05-15,43,0,0,14 Days +
2020-04-03,78,2020-05-15,42,0,0,14 Days +
2020-04-04,71,2020-05-15,41,-1,-0.0138888888888888,14 Days +
2020-04-05,86,2020-05-15,40,0,0,14 Days +
2020-04-06,90,2020-05-15,39,0,0,14 Days +
2020-04-07,84,2020-05-15,38,-1,-0.0117647058823529,14 Days +
2020-04-08,115,2020-05-15,37,0,0,14 Days +
2020-04-09,86,2020-05-15,36,0,0,14 Days +
2020-04-10,90,2020-05-15,35,0,0,14 Days +
2020-04-11,103,2020-05-15,34,0,0,14 Days +
2020-04-12,97,2020-05-15,33,0,0,14 Days +
2020-04-13,85,2020-05-15,32,0,0,14 Days +
2020-04-14,91,2020-05-15,31,0,0,14 Days +
2020-04-15,116,2020-05-15,30,0,0,14 Days +
2020-04-16,110,2020-05-15,29,0,0,14 Days +
2020-04-17,82,2020-05-15,28,0,0,14 Days +
2020-04-18,89,2020-05-15,27,0,0,14 Days +
2020-04-19,89,2020-05-15,26,0,0,14 Days +
2020-04-20,84,2020-05-15,25,0,0,14 Days +
2020-04-21,62,2020-05-15,24,1,0.0163934426229508,14 Days +
2020-04-22,77,2020-05-15,23,-1,-0.0128205128205128,14 Days +
2020-04-23,85,2020-05-15,22,1,0.0119047619047619,14 Days +
2020-04-24,88,2020-05-15,21,2,0.0232558139534884,14 Days +
2020-04-25,72,2020-05-15,20,0,0,14 Days +
2020-04-26,75,2020-05-15,19,1,0.0135135135135136,14 Days +
2020-04-27,74,2020-05-15,18,0,0,14 Days +
2020-04-28,78,2020-05-15,17,3,0.04,14 Days +
2020-04-29,82,2020-05-15,16,1,0.0123456790123457,14 Days +
2020-04-30,74,2020-05-15,15,2,0.0277777777777777,14 Days +
2020-05-01,74,2020-05-15,14,0,0,14 Days +
2020-05-02,71,2020-05-15,13,2,0.0289855072463767,7-13 Days
2020-05-03,74,2020-05-15,12,2,0.0277777777777777,7-13 Days
2020-05-04,80,2020-05-15,11,2,0.0256410256410256,7-13 Days
2020-05-05,66,2020-05-15,10,4,0.064516129032258,7-13 Days
2020-05-06,72,2020-05-15,9,4,0.0588235294117647,7-13 Days
2020-05-07,73,2020-05-15,8,16,0.280701754385965,7-13 Days
2020-05-08,49,2020-05-15,7,15,0.441176470588235,7-13 Days
2020-05-09,49,2020-05-15,6,9,0.225,5-6 Days
2020-05-10,59,2020-05-15,5,21,0.552631578947368,5-6 Days
2020-05-11,41,2020-05-15,4,10,0.32258064516129,3-4 Days
2020-05-12,28,2020-05-15,3,9,0.473684210526316,3-4 Days
2020-05-13,15,2020-05-15,2,6,0.666666666666667,2 Days
2020-05-14,12,2020-05-15,1,9,3,1 Day
2020-05-15,1,2020-05-15,0,1,,Same day
,15,2020-05-16,,,,No Data
2020-03-01,0,2020-05-16,76,0,0,14 Days +
2020-03-02,0,2020-05-16,75,0,0,14 Days +
2020-03-03,0,2020-05-16,74,0,0,14 Days +
2020-03-04,0,2020-05-16,73,0,0,14 Days +
2020-03-05,0,2020-05-16,72,0,0,14 Days +
2020-03-06,0,2020-05-16,71,0,0,14 Days +
2020-03-07,0,2020-05-16,70,0,0,14 Days +
2020-03-08,0,2020-05-16,69,0,0,14 Days +
2020-03-09,0,2020-05-16,68,0,0,14 Days +
2020-03-10,0,2020-05-16,67,0,0,14 Days +
2020-03-11,1,2020-05-16,66,0,0,14 Days +
2020-03-12,0,2020-05-16,65,0,0,14 Days +
2020-03-13,1,2020-05-16,64,0,0,14 Days +
2020-03-14,1,2020-05-16,63,0,0,14 Days +
2020-03-15,2,2020-05-16,62,0,0,14 Days +
2020-03-16,2,2020-05-16,61,0,0,14 Days +
2020-03-17,1,2020-05-16,60,0,0,14 Days +
2020-03-18,6,2020-05-16,59,0,0,14 Days +
2020-03-19,7,2020-05-16,58,0,0,14 Days +
2020-03-20,9,2020-05-16,57,0,0,14 Days +
2020-03-21,8,2020-05-16,56,0,0,14 Days +
2020-03-22,11,2020-05-16,55,0,0,14 Days +
2020-03-23,11,2020-05-16,54,0,0,14 Days +
2020-03-24,21,2020-05-16,53,0,0,14 Days +
2020-03-25,22,2020-05-16,52,0,0,14 Days +
2020-03-26,31,2020-05-16,51,0,0,14 Days +
2020-03-27,32,2020-05-16,50,0,0,14 Days +
2020-03-28,35,2020-05-16,49,0,0,14 Days +
2020-03-29,38,2020-05-16,48,0,0,14 Days +
2020-03-30,44,2020-05-16,47,0,0,14 Days +
2020-03-31,49,2020-05-16,46,0,0,14 Days +
2020-04-01,53,2020-05-16,45,0,0,14 Days +
2020-04-02,70,2020-05-16,44,0,0,14 Days +
2020-04-03,78,2020-05-16,43,0,0,14 Days +
2020-04-04,71,2020-05-16,42,0,0,14 Days +
2020-04-05,86,2020-05-16,41,0,0,14 Days +
2020-04-06,90,2020-05-16,40,0,0,14 Days +
2020-04-07,84,2020-05-16,39,0,0,14 Days +
2020-04-08,115,2020-05-16,38,0,0,14 Days +
2020-04-09,86,2020-05-16,37,0,0,14 Days +
2020-04-10,90,2020-05-16,36,0,0,14 Days +
2020-04-11,103,2020-05-16,35,0,0,14 Days +
2020-04-12,97,2020-05-16,34,0,0,14 Days +
2020-04-13,86,2020-05-16,33,1,0.0117647058823529,14 Days +
2020-04-14,91,2020-05-16,32,0,0,14 Days +
2020-04-15,116,2020-05-16,31,0,0,14 Days +
2020-04-16,110,2020-05-16,30,0,0,14 Days +
2020-04-17,82,2020-05-16,29,0,0,14 Days +
2020-04-18,87,2020-05-16,28,-2,-0.0224719101123596,14 Days +
2020-04-19,88,2020-05-16,27,-1,-0.0112359550561798,14 Days +
2020-04-20,84,2020-05-16,26,0,0,14 Days +
2020-04-21,62,2020-05-16,25,0,0,14 Days +
2020-04-22,77,2020-05-16,24,0,0,14 Days +
2020-04-23,86,2020-05-16,23,1,0.0117647058823529,14 Days +
2020-04-24,88,2020-05-16,22,0,0,14 Days +
2020-04-25,72,2020-05-16,21,0,0,14 Days +
2020-04-26,75,2020-05-16,20,0,0,14 Days +
2020-04-27,74,2020-05-16,19,0,0,14 Days +
2020-04-28,78,2020-05-16,18,0,0,14 Days +
2020-04-29,82,2020-05-16,17,0,0,14 Days +
2020-04-30,75,2020-05-16,16,1,0.0135135135135136,14 Days +
2020-05-01,75,2020-05-16,15,1,0.0135135135135136,14 Days +
2020-05-02,71,2020-05-16,14,0,0,14 Days +
2020-05-03,74,2020-05-16,13,0,0,7-13 Days
2020-05-04,80,2020-05-16,12,0,0,7-13 Days
2020-05-05,66,2020-05-16,11,0,0,7-13 Days
2020-05-06,72,2020-05-16,10,0,0,7-13 Days
2020-05-07,75,2020-05-16,9,2,0.0273972602739727,7-13 Days
2020-05-08,50,2020-05-16,8,1,0.0204081632653061,7-13 Days
2020-05-09,52,2020-05-16,7,3,0.0612244897959184,7-13 Days
2020-05-10,61,2020-05-16,6,2,0.0338983050847457,5-6 Days
2020-05-11,44,2020-05-16,5,3,0.0731707317073171,5-6 Days
2020-05-12,31,2020-05-16,4,3,0.107142857142857,3-4 Days
2020-05-13,17,2020-05-16,3,2,0.133333333333333,3-4 Days
2020-05-14,17,2020-05-16,2,5,0.416666666666667,2 Days
2020-05-15,6,2020-05-16,1,5,5,1 Day
2020-05-16,0,2020-05-16,0,0,0,Same day
,15,2020-05-17,,,,No Data
2020-03-01,0,2020-05-17,77,0,0,14 Days +
2020-03-02,0,2020-05-17,76,0,0,14 Days +
2020-03-03,0,2020-05-17,75,0,0,14 Days +
2020-03-04,0,2020-05-17,74,0,0,14 Days +
2020-03-05,0,2020-05-17,73,0,0,14 Days +
2020-03-06,0,2020-05-17,72,0,0,14 Days +
2020-03-07,0,2020-05-17,71,0,0,14 Days +
2020-03-08,0,2020-05-17,70,0,0,14 Days +
2020-03-09,0,2020-05-17,69,0,0,14 Days +
2020-03-10,0,2020-05-17,68,0,0,14 Days +
2020-03-11,1,2020-05-17,67,0,0,14 Days +
2020-03-12,0,2020-05-17,66,0,0,14 Days +
2020-03-13,1,2020-05-17,65,0,0,14 Days +
2020-03-14,1,2020-05-17,64,0,0,14 Days +
2020-03-15,2,2020-05-17,63,0,0,14 Days +
2020-03-16,2,2020-05-17,62,0,0,14 Days +
2020-03-17,1,2020-05-17,61,0,0,14 Days +
2020-03-18,6,2020-05-17,60,0,0,14 Days +
2020-03-19,7,2020-05-17,59,0,0,14 Days +
2020-03-20,9,2020-05-17,58,0,0,14 Days +
2020-03-21,8,2020-05-17,57,0,0,14 Days +
2020-03-22,11,2020-05-17,56,0,0,14 Days +
2020-03-23,11,2020-05-17,55,0,0,14 Days +
2020-03-24,21,2020-05-17,54,0,0,14 Days +
2020-03-25,22,2020-05-17,53,0,0,14 Days +
2020-03-26,31,2020-05-17,52,0,0,14 Days +
2020-03-27,32,2020-05-17,51,0,0,14 Days +
2020-03-28,35,2020-05-17,50,0,0,14 Days +
2020-03-29,38,2020-05-17,49,0,0,14 Days +
2020-03-30,44,2020-05-17,48,0,0,14 Days +
2020-03-31,49,2020-05-17,47,0,0,14 Days +
2020-04-01,53,2020-05-17,46,0,0,14 Days +
2020-04-02,70,2020-05-17,45,0,0,14 Days +
2020-04-03,78,2020-05-17,44,0,0,14 Days +
2020-04-04,71,2020-05-17,43,0,0,14 Days +
2020-04-05,86,2020-05-17,42,0,0,14 Days +
2020-04-06,90,2020-05-17,41,0,0,14 Days +
2020-04-07,84,2020-05-17,40,0,0,14 Days +
2020-04-08,115,2020-05-17,39,0,0,14 Days +
2020-04-09,86,2020-05-17,38,0,0,14 Days +
2020-04-10,90,2020-05-17,37,0,0,14 Days +
2020-04-11,103,2020-05-17,36,0,0,14 Days +
2020-04-12,97,2020-05-17,35,0,0,14 Days +
2020-04-13,86,2020-05-17,34,0,0,14 Days +
2020-04-14,91,2020-05-17,33,0,0,14 Days +
2020-04-15,116,2020-05-17,32,0,0,14 Days +
2020-04-16,110,2020-05-17,31,0,0,14 Days +
2020-04-17,82,2020-05-17,30,0,0,14 Days +
2020-04-18,87,2020-05-17,29,0,0,14 Days +
2020-04-19,88,2020-05-17,28,0,0,14 Days +
2020-04-20,84,2020-05-17,27,0,0,14 Days +
2020-04-21,62,2020-05-17,26,0,0,14 Days +
2020-04-22,77,2020-05-17,25,0,0,14 Days +
2020-04-23,86,2020-05-17,24,0,0,14 Days +
2020-04-24,88,2020-05-17,23,0,0,14 Days +
2020-04-25,72,2020-05-17,22,0,0,14 Days +
2020-04-26,75,2020-05-17,21,0,0,14 Days +
2020-04-27,74,2020-05-17,20,0,0,14 Days +
2020-04-28,78,2020-05-17,19,0,0,14 Days +
2020-04-29,82,2020-05-17,18,0,0,14 Days +
2020-04-30,75,2020-05-17,17,0,0,14 Days +
2020-05-01,75,2020-05-17,16,0,0,14 Days +
2020-05-02,71,2020-05-17,15,0,0,14 Days +
2020-05-03,74,2020-05-17,14,0,0,14 Days +
2020-05-04,80,2020-05-17,13,0,0,7-13 Days
2020-05-05,66,2020-05-17,12,0,0,7-13 Days
2020-05-06,72,2020-05-17,11,0,0,7-13 Days
2020-05-07,75,2020-05-17,10,0,0,7-13 Days
2020-05-08,50,2020-05-17,9,0,0,7-13 Days
2020-05-09,52,2020-05-17,8,0,0,7-13 Days
2020-05-10,61,2020-05-17,7,0,0,7-13 Days
2020-05-11,44,2020-05-17,6,0,0,5-6 Days
2020-05-12,31,2020-05-17,5,0,0,5-6 Days
2020-05-13,17,2020-05-17,4,0,0,3-4 Days
2020-05-14,18,2020-05-17,3,1,0.0588235294117647,3-4 Days
2020-05-15,8,2020-05-17,2,2,0.333333333333333,2 Days
2020-05-16,2,2020-05-17,1,2,,1 Day
2020-05-17,0,2020-05-17,0,0,0,Same day
,18,2020-05-18,,,,No Data
2020-03-01,0,2020-05-18,78,0,0,14 Days +
2020-03-02,0,2020-05-18,77,0,0,14 Days +
2020-03-03,0,2020-05-18,76,0,0,14 Days +
2020-03-04,0,2020-05-18,75,0,0,14 Days +
2020-03-05,0,2020-05-18,74,0,0,14 Days +
2020-03-06,0,2020-05-18,73,0,0,14 Days +
2020-03-07,0,2020-05-18,72,0,0,14 Days +
2020-03-08,0,2020-05-18,71,0,0,14 Days +
2020-03-09,0,2020-05-18,70,0,0,14 Days +
2020-03-10,0,2020-05-18,69,0,0,14 Days +
2020-03-11,1,2020-05-18,68,0,0,14 Days +
2020-03-12,0,2020-05-18,67,0,0,14 Days +
2020-03-13,1,2020-05-18,66,0,0,14 Days +
2020-03-14,1,2020-05-18,65,0,0,14 Days +
2020-03-15,2,2020-05-18,64,0,0,14 Days +
2020-03-16,2,2020-05-18,63,0,0,14 Days +
2020-03-17,1,2020-05-18,62,0,0,14 Days +
2020-03-18,6,2020-05-18,61,0,0,14 Days +
2020-03-19,7,2020-05-18,60,0,0,14 Days +
2020-03-20,9,2020-05-18,59,0,0,14 Days +
2020-03-21,8,2020-05-18,58,0,0,14 Days +
2020-03-22,11,2020-05-18,57,0,0,14 Days +
2020-03-23,11,2020-05-18,56,0,0,14 Days +
2020-03-24,21,2020-05-18,55,0,0,14 Days +
2020-03-25,22,2020-05-18,54,0,0,14 Days +
2020-03-26,31,2020-05-18,53,0,0,14 Days +
2020-03-27,32,2020-05-18,52,0,0,14 Days +
2020-03-28,35,2020-05-18,51,0,0,14 Days +
2020-03-29,38,2020-05-18,50,0,0,14 Days +
2020-03-30,44,2020-05-18,49,0,0,14 Days +
2020-03-31,49,2020-05-18,48,0,0,14 Days +
2020-04-01,53,2020-05-18,47,0,0,14 Days +
2020-04-02,70,2020-05-18,46,0,0,14 Days +
2020-04-03,78,2020-05-18,45,0,0,14 Days +
2020-04-04,71,2020-05-18,44,0,0,14 Days +
2020-04-05,86,2020-05-18,43,0,0,14 Days +
2020-04-06,90,2020-05-18,42,0,0,14 Days +
2020-04-07,84,2020-05-18,41,0,0,14 Days +
2020-04-08,115,2020-05-18,40,0,0,14 Days +
2020-04-09,86,2020-05-18,39,0,0,14 Days +
2020-04-10,90,2020-05-18,38,0,0,14 Days +
2020-04-11,103,2020-05-18,37,0,0,14 Days +
2020-04-12,97,2020-05-18,36,0,0,14 Days +
2020-04-13,86,2020-05-18,35,0,0,14 Days +
2020-04-14,91,2020-05-18,34,0,0,14 Days +
2020-04-15,116,2020-05-18,33,0,0,14 Days +
2020-04-16,110,2020-05-18,32,0,0,14 Days +
2020-04-17,82,2020-05-18,31,0,0,14 Days +
2020-04-18,87,2020-05-18,30,0,0,14 Days +
2020-04-19,88,2020-05-18,29,0,0,14 Days +
2020-04-20,84,2020-05-18,28,0,0,14 Days +
2020-04-21,62,2020-05-18,27,0,0,14 Days +
2020-04-22,77,2020-05-18,26,0,0,14 Days +
2020-04-23,86,2020-05-18,25,0,0,14 Days +
2020-04-24,88,2020-05-18,24,0,0,14 Days +
2020-04-25,72,2020-05-18,23,0,0,14 Days +
2020-04-26,75,2020-05-18,22,0,0,14 Days +
2020-04-27,74,2020-05-18,21,0,0,14 Days +
2020-04-28,78,2020-05-18,20,0,0,14 Days +
2020-04-29,82,2020-05-18,19,0,0,14 Days +
2020-04-30,75,2020-05-18,18,0,0,14 Days +
2020-05-01,75,2020-05-18,17,0,0,14 Days +
2020-05-02,71,2020-05-18,16,0,0,14 Days +
2020-05-03,74,2020-05-18,15,0,0,14 Days +
2020-05-04,80,2020-05-18,14,0,0,14 Days +
2020-05-05,66,2020-05-18,13,0,0,7-13 Days
2020-05-06,72,2020-05-18,12,0,0,7-13 Days
2020-05-07,75,2020-05-18,11,0,0,7-13 Days
2020-05-08,50,2020-05-18,10,0,0,7-13 Days
2020-05-09,52,2020-05-18,9,0,0,7-13 Days
2020-05-10,61,2020-05-18,8,0,0,7-13 Days
2020-05-11,44,2020-05-18,7,0,0,7-13 Days
2020-05-12,34,2020-05-18,6,3,0.096774193548387,5-6 Days
2020-05-13,19,2020-05-18,5,2,0.117647058823529,5-6 Days
2020-05-14,19,2020-05-18,4,1,0.0555555555555556,3-4 Days
2020-05-15,10,2020-05-18,3,2,0.25,3-4 Days
2020-05-16,5,2020-05-18,2,3,1.5,2 Days
2020-05-17,4,2020-05-18,1,4,,1 Day
2020-05-18,1,2020-05-18,0,1,,Same day
,23,2020-05-19,,,,No Data
2020-03-01,0,2020-05-19,79,0,0,14 Days +
2020-03-02,0,2020-05-19,78,0,0,14 Days +
2020-03-03,0,2020-05-19,77,0,0,14 Days +
2020-03-04,0,2020-05-19,76,0,0,14 Days +
2020-03-05,0,2020-05-19,75,0,0,14 Days +
2020-03-06,0,2020-05-19,74,0,0,14 Days +
2020-03-07,0,2020-05-19,73,0,0,14 Days +
2020-03-08,0,2020-05-19,72,0,0,14 Days +
2020-03-09,0,2020-05-19,71,0,0,14 Days +
2020-03-10,0,2020-05-19,70,0,0,14 Days +
2020-03-11,1,2020-05-19,69,0,0,14 Days +
2020-03-12,0,2020-05-19,68,0,0,14 Days +
2020-03-13,1,2020-05-19,67,0,0,14 Days +
2020-03-14,1,2020-05-19,66,0,0,14 Days +
2020-03-15,2,2020-05-19,65,0,0,14 Days +
2020-03-16,2,2020-05-19,64,0,0,14 Days +
2020-03-17,1,2020-05-19,63,0,0,14 Days +
2020-03-18,6,2020-05-19,62,0,0,14 Days +
2020-03-19,7,2020-05-19,61,0,0,14 Days +
2020-03-20,9,2020-05-19,60,0,0,14 Days +
2020-03-21,8,2020-05-19,59,0,0,14 Days +
2020-03-22,11,2020-05-19,58,0,0,14 Days +
2020-03-23,11,2020-05-19,57,0,0,14 Days +
2020-03-24,21,2020-05-19,56,0,0,14 Days +
2020-03-25,22,2020-05-19,55,0,0,14 Days +
2020-03-26,31,2020-05-19,54,0,0,14 Days +
2020-03-27,32,2020-05-19,53,0,0,14 Days +
2020-03-28,35,2020-05-19,52,0,0,14 Days +
2020-03-29,38,2020-05-19,51,0,0,14 Days +
2020-03-30,44,2020-05-19,50,0,0,14 Days +
2020-03-31,49,2020-05-19,49,0,0,14 Days +
2020-04-01,53,2020-05-19,48,0,0,14 Days +
2020-04-02,70,2020-05-19,47,0,0,14 Days +
2020-04-03,78,2020-05-19,46,0,0,14 Days +
2020-04-04,71,2020-05-19,45,0,0,14 Days +
2020-04-05,86,2020-05-19,44,0,0,14 Days +
2020-04-06,90,2020-05-19,43,0,0,14 Days +
2020-04-07,84,2020-05-19,42,0,0,14 Days +
2020-04-08,115,2020-05-19,41,0,0,14 Days +
2020-04-09,86,2020-05-19,40,0,0,14 Days +
2020-04-10,90,2020-05-19,39,0,0,14 Days +
2020-04-11,103,2020-05-19,38,0,0,14 Days +
2020-04-12,97,2020-05-19,37,0,0,14 Days +
2020-04-13,86,2020-05-19,36,0,0,14 Days +
2020-04-14,91,2020-05-19,35,0,0,14 Days +
2020-04-15,116,2020-05-19,34,0,0,14 Days +
2020-04-16,110,2020-05-19,33,0,0,14 Days +
2020-04-17,82,2020-05-19,32,0,0,14 Days +
2020-04-18,87,2020-05-19,31,0,0,14 Days +
2020-04-19,88,2020-05-19,30,0,0,14 Days +
2020-04-20,84,2020-05-19,29,0,0,14 Days +
2020-04-21,62,2020-05-19,28,0,0,14 Days +
2020-04-22,77,2020-05-19,27,0,0,14 Days +
2020-04-23,86,2020-05-19,26,0,0,14 Days +
2020-04-24,88,2020-05-19,25,0,0,14 Days +
2020-04-25,72,2020-05-19,24,0,0,14 Days +
2020-04-26,75,2020-05-19,23,0,0,14 Days +
2020-04-27,74,2020-05-19,22,0,0,14 Days +
2020-04-28,78,2020-05-19,21,0,0,14 Days +
2020-04-29,82,2020-05-19,20,0,0,14 Days +
2020-04-30,75,2020-05-19,19,0,0,14 Days +
2020-05-01,75,2020-05-19,18,0,0,14 Days +
2020-05-02,71,2020-05-19,17,0,0,14 Days +
2020-05-03,74,2020-05-19,16,0,0,14 Days +
2020-05-04,81,2020-05-19,15,1,0.0125,14 Days +
2020-05-05,66,2020-05-19,14,0,0,14 Days +
2020-05-06,72,2020-05-19,13,0,0,7-13 Days
2020-05-07,75,2020-05-19,12,0,0,7-13 Days
2020-05-08,51,2020-05-19,11,1,0.02,7-13 Days
2020-05-09,52,2020-05-19,10,0,0,7-13 Days
2020-05-10,62,2020-05-19,9,1,0.0163934426229508,7-13 Days
2020-05-11,47,2020-05-19,8,3,0.0681818181818181,7-13 Days
2020-05-12,35,2020-05-19,7,1,0.0294117647058823,7-13 Days
2020-05-13,21,2020-05-19,6,2,0.105263157894737,5-6 Days
2020-05-14,21,2020-05-19,5,2,0.105263157894737,5-6 Days
2020-05-15,16,2020-05-19,4,6,0.6,3-4 Days
2020-05-16,10,2020-05-19,3,5,1,3-4 Days
2020-05-17,16,2020-05-19,2,12,3,2 Days
2020-05-18,6,2020-05-19,1,5,5,1 Day
2020-05-19,1,2020-05-19,0,1,,Same day
,21,2020-05-20,,,,No Data
2020-03-01,0,2020-05-20,80,0,0,14 Days +
2020-03-02,0,2020-05-20,79,0,0,14 Days +
2020-03-03,0,2020-05-20,78,0,0,14 Days +
2020-03-04,0,2020-05-20,77,0,0,14 Days +
2020-03-05,0,2020-05-20,76,0,0,14 Days +
2020-03-06,0,2020-05-20,75,0,0,14 Days +
2020-03-07,0,2020-05-20,74,0,0,14 Days +
2020-03-08,0,2020-05-20,73,0,0,14 Days +
2020-03-09,0,2020-05-20,72,0,0,14 Days +
2020-03-10,0,2020-05-20,71,0,0,14 Days +
2020-03-11,1,2020-05-20,70,0,0,14 Days +
2020-03-12,0,2020-05-20,69,0,0,14 Days +
2020-03-13,1,2020-05-20,68,0,0,14 Days +
2020-03-14,1,2020-05-20,67,0,0,14 Days +
2020-03-15,2,2020-05-20,66,0,0,14 Days +
2020-03-16,2,2020-05-20,65,0,0,14 Days +
2020-03-17,1,2020-05-20,64,0,0,14 Days +
2020-03-18,6,2020-05-20,63,0,0,14 Days +
2020-03-19,7,2020-05-20,62,0,0,14 Days +
2020-03-20,9,2020-05-20,61,0,0,14 Days +
